Account,trade_date,daily_pnl,daily_volume,avg_trade_size,num_trades,daily_fees,win_count,closing_trade_count,pnl_volatility,net_signed_size,buy_volume,win_rate,fee_pct_of_volume
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4451.278153,240244.34,2426.710505050505,99,2.2801109999999998,77.0,78,132.61008110027646,0.0,117896.56,98.71794871794873,0.0009490800074624025
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,2927.86292,113839.19,3672.231935483871,31,2.717842,26.0,26,228.98492919307563,0.0,55455.659999999996,100.0,0.00238743968575321
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,4665.31235,276513.8,3686.8506666666667,75,17.866957,43.0,46,244.9808983146297,3.637978807091713e-12,135924.28,93.47826086956522,0.006461506441993131
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,2506.14422,300667.49,1718.0999428571429,175,4.737624,149.0,161,111.40483053700741,-1.9895196601282805e-13,149080.71000000002,92.54658385093167,0.0015757021153168242
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,4480.13,896.0260000000001,5,-0.0896,0.0,2,6.037164560685754,0.0,2255.4500000000003,0.0,-0.0019999419659697372
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,191687.17,5180.734324324325,37,-0.08772699999999982,34.0,34,236.26056724354746,0.0,93635.16,100.0,-4.576571295825371e-05
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,641.902753,226236.73,3648.9795161290326,62,-3.467225,25.0,41,108.80599297945453,4.547473508864641e-13,112797.40999999999,60.97560975609756,-0.0015325650260238468
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,6697.596123,405374.83999999997,4659.4809195402295,87,-5.908152,74.0,74,177.80034185307807,2738.089999999851,214143.37000000002,100.0,-0.0014574540442618493
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,7193.422267,320831.43,2629.765819672131,122,-3.7030849999999997,113.0,113,76.19835800251556,-2738.090000000084,142014.15000000002,100.0,-0.0011542151590322681
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,6580.55563,323192.3,3475.186021505376,93,1.0925279999999993,88.0,88,171.52909521499151,0.0,158305.88999999998,100.0,0.0003380427070818207
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,114.550367,6325.9400000000005,1054.3233333333335,6,-0.126516,4.0,4,11.076720115082093,0.0,3105.66,100.0,-0.0019999557378033933
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.100415,390940.36,4115.161684210526,95,-2.4603960000000002,58.0,62,216.97890975955661,1.1638690011750441e-11,191289.62,93.54838709677419,-0.0006293532854985861
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,33007.087138,1840091.39,5302.857031700288,347,1.0872040000000007,319.0,319,153.8539071805879,0.0,903542.4600000002,100.0,5.908423928878885e-05
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,17943.899482,804714.63,4818.650479041916,167,-9.139103,149.0,149,209.02517610595692,0.0,393385.76,100.0,-0.0011356948984511442
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,2428.622033,98247.8,5170.936842105263,19,-1.292204,16.0,16,224.6997312155588,0.0,47909.59,100.0,-0.0013152498071203628
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-07,103.028932,5441.33,388.6664285714286,14,-0.108817,12.0,12,15.493319530241761,0.0,2669.14,100.0,-0.0019998235725456827
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,5304.005241,240938.57,3650.584393939394,66,-2.354642,59.0,59,160.7656130584719,201.0,118036.3,100.0,-0.0009772789802811564
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,12083.821487,743982.7,5510.982962962963,135,-2.3284069999999994,114.0,124,176.18240392328303,1.1368683772161603e-13,365949.42,91.93548387096774,-0.00031296520738990295
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,-786.5406,71373.18000000001,6488.47090909091,11,5.2530730000000005,0.0,9,166.97806201525398,0.0,36079.86,0.0,0.007360009740353449
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,176519.44999999998,4202.844047619047,42,8.47289,39.0,39,202.16963272218234,0.0,86465.61,100.0,0.004799975300172304
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,103040.85,12880.10625,8,4.945953,7.0,7,538.4441657419263,2.2737367544323206e-13,50000.84,100.0,0.004799992430186669
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,6998.496418,351421.24,8785.530999999999,40,16.86818,36.0,36,227.45341555693082,0.0,172211.43,100.0,0.0047999887542369375
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,1911.1434600000002,98090.43,8174.202499999999,12,6.423061000000001,11.0,11,324.9471311384976,0.0,48089.64,100.0,0.006548101583406251
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,4940.99,705.8557142857143,7,0.665249,6.0,6,7.9481041193255635,3.552713678800501e-15,2433.69,100.0,0.013463880720260515
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,51241.71,8540.285,6,11.217557,5.0,5,530.0544065527727,0.0,24998.53,100.0,0.021891457174243404
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,3435.947116,325351.35000000003,4715.23695652174,69,34.158531,61.0,61,96.03572792951284,0.0,160957.66000000003,100.0,0.010498967039786372
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2097.182,97908.18,4256.877391304348,23,9.399167,22.0,22,165.6486337942618,0.0,47905.5,100.0,0.00959998132944561
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-23,1297.018477,92592.20999999999,4873.274210526315,19,8.888837,15.0,15,86.74630685997755,-1.1368683772161603e-13,45647.57,100.0,0.009599983627132349
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-25,1157.27728,72543.76,2340.1212903225805,31,6.964175,30.0,30,65.4877537656162,-3.836930773104541e-13,35693.24,100.0,0.00959996421470296
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,2038.0293199999999,102079.85,1215.2363095238095,84,12.803046,79.0,81,24.879012211800877,5.684341886080802e-14,50020.920000000006,97.53086419753086,0.012542187317085595
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78006,12753.93,1821.99,7,1.229794,0.0,5,8.755589779502007,0.0,6396.36,0.0,0.009642470987374089
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,15309.83,1530.983,10,2.054369,9.0,9,21.037349839623047,0.0,7540.98,100.0,0.01341862711734879
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,101103.92,2246.753777777778,45,9.939454,44.0,44,52.9155459078368,0.0,50001.66,100.0,0.009830928415040683
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,204481.03,4260.021458333334,48,36.505066,40.0,41,119.6441217600825,0.0,100987.23000000001,97.5609756097561,0.017852544072181172
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,6887.91,3443.955,2,0.6612359999999999,1.0,1,,0.0,3380.56,100.0,0.009599951218874811
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,305295.15,3723.111585365854,82,33.956321,75.0,75,159.16397406164054,4.547473508864641e-13,149999.38999999998,100.0,0.011122456743908313
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,48774.27,24387.135,2,4.682328,1.0,1,,0.0,23777.92,100.0,0.009599996063498234
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,7790.919438,491011.87,3584.0282481751824,137,86.077565,106.0,121,172.4136925396141,0.0,241610.48,87.60330578512396,0.017530648495320492
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,1107.760791,131677.25,3062.2616279069766,43,16.288467999999998,36.0,39,37.033502847841135,0.0,65284.76,92.3076923076923,0.012369994057439685
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,1733.90606,121091.66,2953.4551219512196,41,11.660473,33.0,33,116.06524486574416,0.0,59678.79,100.0,0.009629460030525635
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3631.10099,238619.68,4338.539636363636,55,23.478183,52.0,52,138.12230856122017,0.0,117494.28,100.0,0.009839164565135618
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,1299.327011,102983.56,6865.5706666666665,15,10.288654000000001,13.0,13,145.7370804541729,-22649.0,50004.12,100.0,0.009990579078835497
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,97562.99,6968.785000000001,14,10.620963,13.0,13,236.4681981995009,-2.2737367544323206e-13,47560.77,100.0,0.010886262300899141
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,40396.43,3366.369166666667,12,3.878045,4.0,4,89.66303509647162,0.0,20018.06,100.0,0.009599969601274171
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,330.51,47.215714285714284,7,0.087448,1.0,3,7.405114024254386,-2.6645352591003757e-15,172.18,33.33333333333333,0.02645850352485553
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,82.3,41.15,2,0.017665,1.0,1,,0.0,40.69,100.0,0.02146415552855407
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,47.59,47.59,1,0.004568,0.0,0,0.0,-6.0,0.0,,0.009598655179659592
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,139.38,46.46,3,0.034866,1.0,2,5.595364243800398,6.0,92.7,50.0,0.025015066724063714
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,10.56,10.56,1,0.003549,0.0,0,0.0,-1.6,0.0,,0.033607954545454545
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,11.97,11.97,1,0.00402,0.0,1,,1.6,11.97,0.0,0.033583959899749376
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-08,0.01574,117.12,16.731428571428573,7,0.039342,3.0,3,0.006216110788373493,8.673617379884035e-18,58.55,100.0,0.033591188524590164
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,3011.901456,184234.77,1705.8774999999998,108,26.489312,103.0,103,83.0072072053126,19354.0,92740.76000000001,100.0,0.0143780199579048
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,622.666684,30154.780000000002,670.1062222222223,45,2.894816,44.0,44,45.73828956996825,-19354.0,12636.73,100.0,0.009599857800322204
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,161572.27,7024.881304347826,23,25.752448,8.0,11,861.3949364484907,-7.275957614183426e-12,80002.43,72.72727272727273,0.01593865581018327
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,8599.974235,303152.68,3886.5728205128203,78,50.809434,29.0,54,823.7734700492966,0.0,147276.25000000003,53.70370370370371,0.016760344655373
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,60033.97,1667.6102777777778,36,5.763223,1.0,11,7.350450746370716,0.0,30033.509999999995,9.090909090909092,0.00959993650261677
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,6576.3,469.7357142857143,14,0.849321,13.0,13,8.202800928835693,0.0,3224.99,100.0,0.012914876146161216
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,50820.630000000005,5082.063,10,4.878869,4.0,8,189.16554294682712,-9.094947017729282e-13,25030.850000000002,50.0,0.009600174181233092
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.7508239999997,158659.8,2234.645070422535,71,16.38897992,65.0,66,84.72074800144551,1002.9999999999999,90750.34999999999,98.48484848484848,0.010329636064081766
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,12965.380451,670952.74,2123.268164556962,316,88.16584976,285.0,294,104.50662412631218,-245.68999999994594,325570.97000000003,96.93877551020408,0.013140396410036271
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,2316.721397,176816.78,4653.073157894737,38,33.400311,28.0,35,144.76177111959095,0.0,87251.05999999998,80.0,0.018889785799741404
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3761.195421,214000.24,1014.2191469194312,211,29.33457,197.0,197,99.01395226039264,-345.0000000000039,100758.10999999999,100.0,0.013707727617501738
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,12857.89,1607.23625,8,1.435247,4.0,4,4.561313125946664,-1.7053025658242404e-13,6416.74,100.0,0.011162383563710687
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,59343.64,1163.6007843137254,51,6.704633,50.0,50,25.34389152142237,0.0,29342.980000000003,100.0,0.011297980710317063
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-01,443.27225999999996,52131.06,3258.19125,16,10.541298000000001,15.0,15,34.57923088889006,0.0,25843.9,100.0,0.02022076282354512
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,2986.68606,152986.62,4134.7735135135135,37,14.692114,35.0,35,248.67306567883134,0.0,74999.97,100.0,0.00960352872689128
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,14917.068001,859860.54,3060.0019217081854,281,99.502386,266.0,266,125.01401210198749,0.0,422471.57000000007,100.0,0.011571921418791934
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,4049.4100789999998,259392.38,4396.481016949153,59,49.446145,51.0,51,96.79336037148802,0.0,127671.66,100.0,0.019062296664227377
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,255051.3,7728.827272727272,33,29.149313,7.0,23,392.8292032789005,-6.252776074688882e-13,129150.33999999998,30.434782608695656,0.011428803930817055
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-19,4202.837822,334666.35,1556.5876744186046,215,45.990244,208.0,208,37.89948103103313,-5.684341886080801e-13,165231.97000000003,100.0,0.013742117783876389
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,12007.503845,348775.08,1797.8096907216495,194,58.429801999999995,187.0,187,185.05457859327552,5.684341886080802e-14,168383.81,100.0,0.016752860324768613
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,80548.71,2301.3917142857144,35,12.473436,34.0,34,16.46715032599887,0.0,40000.04,100.0,0.015485581333332337
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-23,3540.716915,175718.74,1282.6185401459854,137,21.102389,129.0,129,197.14969321793095,0.0,86089.03,100.0,0.012009185246832524
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,253685.34,1981.91671875,128,37.181053,122.0,122,47.314696459130985,0.0,125550.43,100.0,0.014656366426219189
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1195.713905,169093.39,2316.347808219178,73,20.167143,62.0,62,62.150098791409725,0.0,83950.23,100.0,0.011926630011971489
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,10768.027968,535615.05,2502.874065420561,214,65.137432,187.0,187,255.5282740145392,0.0,262423.63,100.0,0.012161240054774413
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,4595.351505,272164.98,2451.9367567567565,111,58.939859,53.0,85,147.831968816283,0.0,133784.66,62.35294117647059,0.021655930531547445
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,5511.424436,473730.98,3672.3331782945734,129,56.93006,104.0,105,84.30654550594392,-412.0999999999767,228899.91,99.04761904761905,0.012017381679365786
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,16968.49732,1154252.95,2703.16850117096,427,180.396796,337.0,404,163.09103453445786,1.1368683772161603e-13,568642.2100000001,83.41584158415841,0.015628878921210468
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,-27.869977999999996,52700.56,1756.6853333333333,30,7.96455,15.0,21,4.48647361324245,5.684341886080802e-14,26364.219999999998,71.42857142857143,0.015112837510645048
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2097.999778,361566.95,5396.521641791045,67,103.513995,20.0,31,247.31765754324223,0.0,179734.44,64.51612903225806,0.02862927460598929
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2883.921829,214790.05,3835.536607142857,56,24.175186,42.0,52,260.87046028092533,0.0,105954.17999999998,80.76923076923077,0.011255263453777305
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,627.556755,108650.81999999999,1530.2932394366196,71,11.969258,66.0,66,17.170970593873406,0.0,54011.63,100.0,0.011016261082981243
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,302.036247,19945.120000000003,6648.373333333334,3,1.914738,2.0,2,213.5702025747636,0.0,9821.54,100.0,0.009600032489150227
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,688.638221,133618.61,2429.4292727272723,55,19.266609,33.0,33,30.357557383126608,0.0,66464.99,100.0,0.014419105991298668
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,36934.96,7386.992,5,3.54597,3.0,3,523.5240012988495,0.0,17940.72,100.0,0.009600578963670192
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-20339.209354,410043.44,2847.523888888889,144,63.236759,53.0,125,615.8220022411141,0.0,215191.31000000003,42.4,0.015421965780015891
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,425.72912,67572.36,900.9648,75,9.391768,59.0,59,10.464968028744195,-4.547473508864641e-13,33573.32,100.0,0.013898830823727337
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,108503.92,3875.14,28,16.740029,19.0,19,52.189923629990346,0.0,54020.59,100.0,0.015428040756499856
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,1706.16,341.232,5,0.370271,1.0,1,,0.0,845.81,100.0,0.021702009190228348
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-17,775.366489,153551.02,2476.6293548387093,62,22.360248,39.0,60,117.83200083782755,0.0,76387.84,65.0,0.014562096689426094
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,2594.432862,210337.74,2286.2797826086958,92,36.428564,86.0,86,43.76322223912841,-9.094947017729282e-13,103869.95000000001,100.0,0.01731908120720514
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,546.706121,317259.63,1540.095291262136,206,52.356124,141.0,195,28.517630267550413,0.0,158350.02000000002,72.3076923076923,0.01650261144161329
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1693.832154,134508.09,2205.050655737705,61,19.059962,59.0,59,74.32654688409608,0.0,66407.13,100.0,0.014170123150213492
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,3575.8235369999998,389026.6,1627.7263598326358,239,60.597365,165.0,195,32.226174879481384,0.0,192725.94,84.61538461538461,0.015576663652305527
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,659.629647,362082.25,2763.986641221374,131,35.300975,72.0,73,268.7668640156492,0.0,180711.34000000003,98.63013698630137,0.009749435383811275
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,923.755078,92909.14,1451.7053125,64,11.921707,62.0,62,51.298070368261456,0.0,45993.18,100.0,0.012831576096818892
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-24,3335.840449,163370.54,2593.183174603175,63,22.406753000000002,61.0,61,120.49177335542527,1.1368683772161603e-12,80017.34,100.0,0.013715295915652848
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,4130.045672,221997.83,2959.9710666666665,75,36.318371,72.0,72,105.85340238005737,4.547473508864641e-13,108933.89000000001,100.0,0.01635978648980488
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,1459.7767720000002,146569.24,5428.49037037037,27,22.895687,23.0,24,174.58233505089538,0.0,72554.75,95.83333333333334,0.015621072334140505
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,47082.770000000004,3923.564166666667,12,5.349213,11.0,11,204.95967184737106,0.0,23067.08,100.0,0.011361296287367968
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,102889.35,1018.7064356435644,101,9.877271,61.0,68,31.861158763081203,-1.1368683772161603e-13,51629.8,89.70588235294117,0.00959989639355288
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,85842.95999999999,42921.479999999996,2,19.243244,0.0,1,,0.0,45843.0,0.0,0.02241679923432277
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-07,556.480533,28328.35,1573.7972222222222,18,3.15862,17.0,17,47.6414273050156,0.0,13885.94,100.0,0.0111500316820429
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,544456.68,3202.6863529411767,170,112.67065099999999,161.0,161,233.21040159073704,-101749.0,260078.52000000002,100.0,0.020694144298128544
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,49275.18,2053.1325,24,10.738006,21.0,21,53.91192937785047,0.0,24243.489999999998,100.0,0.021791916335972796
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,79978.34,3998.917,20,17.30131,1.0,1,,0.0,39880.8,100.0,0.021632494497885305
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,44620.25,1352.128787878788,33,9.577927,7.0,30,65.46431910728894,0.0,22060.069999999996,23.333333333333332,0.021465426572016073
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,2142.483409,113072.16,1615.3165714285715,70,17.272011,67.0,67,43.372880896424164,1.8189894035458565e-12,55464.86,100.0,0.015275210980315578
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,4644.474268,114432.76,1179.7191752577319,97,19.645857,93.0,93,70.49410368729585,0.0,54894.14,100.0,0.017168035621966997
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,8544.52,610.3228571428572,14,1.835731,10.0,10,5.879787406343835,-7.958078640513122e-13,4231.13,100.0,0.021484308071137992
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,50142.5,1166.1046511627908,43,5.976523,39.0,42,5.379712230422537,0.0,25017.82,92.85714285714286,0.01191907663159994
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,30907.17,965.8490625,32,3.462904,31.0,31,32.6594865761557,0.0,15130.18,100.0,0.011204209249827792
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-21,1120.84981,42596.57,1936.2077272727272,22,6.500261,20.0,20,48.53642109694459,-555755.0,9858.96,100.0,0.01526005732386434
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,3342.072025,18415.73,449.1641463414634,41,6.094453,41.0,41,66.61552292568074,555755.0,18415.73,100.0,0.033093735627097054
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,4664.160000000001,179.39076923076925,26,0.990803,22.0,23,4.809735375352128,-9.663381206337363e-13,2291.6,95.65217391304348,0.02124290333093204
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,75813.27,2614.2506896551727,29,15.198034,26.0,27,29.752818188842834,-1.3642420526593924e-12,37646.149999999994,96.29629629629629,0.020046667291887026
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,109409.06,1384.9248101265823,79,10.503193,25.0,27,6.398863991880748,-2.1827817331399046e-12,54656.04,92.5925925925926,0.009599929841276398
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,42161.72,507.97253012048196,83,9.122804,66.0,81,3.612739271176849,0.0,21014.41,81.48148148148148,0.021637646661473962
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,49526.1,952.425,52,4.754582,51.0,51,36.44620743883318,7.95752352900081e-14,24143.45,100.0,0.009600154262096147
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,32179.99,2925.4536363636366,11,3.0892720000000002,9.0,9,17.754190538922852,0.0,16044.5,100.0,0.009599978123051002
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,154160.34,3952.829230769231,39,21.978677,36.0,36,174.89875313926422,3.6379232959404817e-13,75394.75,100.0,0.014257024212582821
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-07,948.85929,48011.8,1116.5534883720932,43,9.123714,42.0,42,34.188207949422114,5.684341886080802e-14,23531.48,100.0,0.019003065912963062
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,58405.28,3893.6853333333333,15,12.424271,6.0,6,222.74337240089312,3.18328696735648e-13,28405.74,100.0,0.021272513375503035
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,61443.590000000004,1396.4452272727274,44,10.549133,42.0,42,82.67135253260179,0.0,30000.34,100.0,0.017168809634983892
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-13,98.7298,3903.33,1301.11,3,0.854964,2.0,2,69.80295100150995,0.0,1902.3,100.0,0.021903451668191003
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1729.63986,121095.2,3272.8432432432433,37,21.983736,31.0,31,104.94092534889168,0.0,59682.78999999999,100.0,0.018154093638723914
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,58792.0,1633.111111111111,36,5.697593,35.0,35,25.183255637654913,0.0,28791.65,100.0,0.009691102530956593
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,93770.65999999999,2679.161714285714,35,17.342231,33.0,33,135.7213711221317,0.0,46048.14,100.0,0.01849430408189513
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,2003.6176600000001,82760.26,1561.5143396226415,53,10.80336,31.0,31,60.38415157846522,0.0,40378.299999999996,100.0,0.01305380142595009
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,-128.548009,4902.49,612.81125,8,1.043507,0.0,6,23.78269871239944,0.0,2515.52,0.0,0.021285244844966536
